ts_serveur,ts_epoch,ip_source,device,type,os,transport,node_id,seq,uptime_ms,cpu_usage_pct,free_heap_bytes,stack_usage_pct,active_threads,battery_mv,energy_proxy,sleep_ratio_pct,signal_dbm,last_send_duration_ms,bytes_tx,bytes_rx,transport_errors,coap_retransmissions,tx_success_rate,consecutive_failures,reset_count,update_count,status
2026-09-05T17:59:39.703014+00:00,1788631179.703014,10.42.0.10,sim-montee_charge,esp32s3,zephyr,wifi,3256737300,2316,4689567,30,65536,34,1,3773,151978,98,-50,12,151220,758,0,0,100,0,1,0,ok
2026-09-05T17:59:43.617285+00:00,1788631183.617285,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,2317,4687410,20,65536,34,1,3614,202117,98,-54,11,201097,1020,0,0,100,0,1,0,ok
2026-09-05T17:59:44.172214+00:00,1788631184.172214,10.42.0.187,sim-batterie_faible,esp32s3,zephyr,wifi,2074766961,586,4691092,11,65536,34,1,3336,15563,98,-48,11,15485,78,0,0,100,0,1,0,ok
2026-09-05T17:59:50.219680+00:00,1788631190.21968,10.42.0.71,sim-stable,esp32s3,zephyr,wifi,3583438556,2322,4691248,3,65536,34,1,4002,104080,98,-48,11,103550,530,0,0,100,0,1,0,ok
2026-09-05T17:59:51.637871+00:00,1788631191.637871,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,2321,4695432,13,65536,34,1,3614,202515,98,-54,12,201493,1022,0,0,100,0,1,0,ok
2026-09-05T17:59:51.728897+00:00,1788631191.728897,10.42.0.10,sim-montee_charge,esp32s3,zephyr,wifi,3256737300,2322,4701592,27,65536,34,1,3773,152382,98,-50,10,151622,760,0,0,100,0,1,0,ok
2026-09-05T17:59:55.063272+00:00,1788631195.063272,10.42.0.92,sim-nominal,esp32s3,zephyr,wifi,72460753,2320,4707797,4,65536,30,1,3491,205953,98,-36,12,204911,1042,0,0,100,0,1,0,ok
2026-09-05T18:00:01.090654+00:00,1788631201.090654,10.42.0.92,sim-nominal,esp32s3,zephyr,wifi,72460753,2323,4713823,8,65536,30,1,3491,206350,98,-36,12,205306,1044,0,0,100,0,1,0,ok
2026-09-05T18:00:03.663396+00:00,1788631203.663396,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,2327,4707456,10,65536,34,1,3613,202913,98,-51,11,201889,1024,0,0,100,0,1,0,ok
2026-09-05T18:00:11.683643+00:00,1788631211.683643,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,2331,4715477,7,65536,34,1,3613,203311,98,-53,12,202285,1026,0,0,100,0,1,0,ok
2026-09-05T18:00:15.702842+00:00,1788631215.702842,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,2333,4719496,10,65536,34,1,3613,203709,98,-51,13,202681,1028,0,0,100,0,1,0,ok
2026-09-05T18:00:17.137667+00:00,1788631217.137667,10.42.0.92,sim-nominal,esp32s3,zephyr,wifi,72460753,2331,4729871,12,65536,30,1,3490,206747,98,-31,13,205701,1046,0,0,100,0,1,0,ok
2026-09-05T18:00:17.769176+00:00,1788631217.769176,10.42.0.10,sim-montee_charge,esp32s3,zephyr,wifi,3256737300,2335,4727631,36,65536,34,1,3772,152786,98,-49,11,152024,762,0,0,100,0,1,0,ok
2026-09-05T18:00:20.264077+00:00,1788631220.264077,10.42.0.71,sim-stable,esp32s3,zephyr,wifi,3583438556,2337,4721292,4,65536,34,1,4001,104476,98,-50,12,103944,532,0,0,100,0,1,0,ok
2026-09-05T18:00:21.787008+00:00,1788631221.787008,10.42.0.10,sim-montee_charge,esp32s3,zephyr,wifi,3256737300,2337,4731649,33,65536,34,1,3772,153190,98,-49,12,152426,764,0,0,100,0,1,0,ok
2026-09-05T18:00:25.814354+00:00,1788631225.814354,10.42.0.10,sim-montee_charge,esp32s3,zephyr,wifi,3256737300,2339,4735674,36,65536,34,1,3772,153594,98,-49,18,152828,766,0,0,100,0,1,0,ok
2026-09-05T18:00:29.731183+00:00,1788631229.731183,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,2340,4733523,16,65536,34,1,3613,204107,98,-50,10,203077,1030,0,0,100,0,1,0,ok
2026-09-05T18:00:31.183846+00:00,1788631231.183846,10.42.0.92,sim-nominal,esp32s3,zephyr,wifi,72460753,2338,4743914,9,65536,30,1,3490,207144,98,-30,12,206096,1048,0,0,100,0,1,0,ok
2026-09-05T18:00:31.834652+00:00,1788631231.834652,10.42.0.10,sim-montee_charge,esp32s3,zephyr,wifi,3256737300,2342,4741697,33,65536,34,1,3771,153998,98,-50,15,153230,768,0,0,100,0,1,0,ok
2026-09-05T18:00:33.747296+00:00,1788631233.747296,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,2342,4737541,24,65536,34,1,3613,204505,98,-50,11,203473,1032,0,0,100,0,1,0,ok
2026-09-05T18:00:37.763808+00:00,1788631237.763808,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,2344,4741557,17,65536,34,1,3612,204904,98,-50,11,203870,1034,0,0,100,0,1,0,ok
2026-09-05T18:00:39.856515+00:00,1788631239.856515,10.42.0.10,sim-montee_charge,esp32s3,zephyr,wifi,3256737300,2346,4749719,30,65536,34,1,3771,154402,98,-49,13,153632,770,0,0,100,0,1,0,ok
2026-09-05T18:00:43.223298+00:00,1788631243.223298,10.42.0.92,sim-nominal,esp32s3,zephyr,wifi,72460753,2344,4755956,6,65536,30,1,3490,207541,98,-30,15,206491,1050,0,0,100,0,1,0,ok
2026-09-05T18:00:43.782648+00:00,1788631243.782648,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,2347,4747575,11,65536,34,1,3612,205302,98,-51,11,204266,1036,0,0,100,0,1,0,ok
2026-09-05T18:00:49.250766+00:00,1788631249.250766,10.42.0.92,sim-nominal,esp32s3,zephyr,wifi,72460753,2347,4761983,9,65536,30,1,3490,207938,98,-30,12,206886,1052,0,0,100,0,1,0,ok
2026-09-05T18:00:49.878856+00:00,1788631249.878856,10.42.0.10,sim-montee_charge,esp32s3,zephyr,wifi,3256737300,2351,4759741,33,65536,34,1,3771,154806,98,-50,10,154034,772,0,0,100,0,1,0,ok
2026-09-05T18:00:50.311249+00:00,1788631250.311249,10.42.0.71,sim-stable,esp32s3,zephyr,wifi,3583438556,2352,4751337,3,65536,34,1,4001,104872,98,-52,12,104338,534,0,0,100,0,1,0,ok
2026-09-05T18:00:55.808260+00:00,1788631255.80826,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,2353,4759600,7,65536,34,1,3612,205700,98,-51,12,204662,1038,0,0,100,0,1,0,ok
2026-09-05T18:00:57.901545+00:00,1788631257.901545,10.42.0.10,sim-montee_charge,esp32s3,zephyr,wifi,3256737300,2355,4767762,30,65536,34,1,3770,155210,98,-50,10,154436,774,0,0,100,0,1,0,ok
2026-09-05T18:01:01.315205+00:00,1788631261.315205,10.42.0.92,sim-nominal,esp32s3,zephyr,wifi,72460753,2353,4774022,6,65536,30,1,3489,208335,98,-31,13,207281,1054,0,0,100,0,1,0,ok
2026-09-05T18:01:07.841001+00:00,1788631267.841001,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,2359,4771626,10,65536,34,1,3612,206098,98,-55,11,205058,1040,0,0,100,0,1,0,ok
2026-09-05T18:01:13.862492+00:00,1788631273.862492,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,2362,4777652,7,65536,34,1,3612,206496,98,-54,18,205454,1042,0,0,100,0,1,0,ok
2026-09-05T18:01:19.372938+00:00,1788631279.372938,10.42.0.92,sim-nominal,esp32s3,zephyr,wifi,72460753,2362,4792102,10,65536,30,1,3489,208732,98,-35,42,207676,1056,0,0,100,0,1,0,ok
2026-09-05T18:01:20.356131+00:00,1788631280.356131,10.42.0.71,sim-stable,esp32s3,zephyr,wifi,3583438556,2367,4781382,3,65536,34,1,4000,105268,98,-50,13,104732,536,0,0,100,0,1,0,ok
2026-09-05T18:01:23.397072+00:00,1788631283.397072,10.42.0.92,sim-nominal,esp32s3,zephyr,wifi,72460753,2364,4796128,7,65536,30,1,3489,209130,98,-35,16,208072,1058,0,0,100,0,1,0,ok
2026-09-05T18:01:27.948877+00:00,1788631287.948877,10.42.0.10,sim-montee_charge,esp32s3,zephyr,wifi,3256737300,2370,4797810,28,65536,34,1,3769,155614,98,-48,15,154838,776,0,0,100,0,1,0,ok
2026-09-05T18:01:29.893143+00:00,1788631289.893143,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,2370,4793685,12,65536,34,1,3611,206894,98,-54,15,205850,1044,0,0,100,0,1,0,ok
2026-09-05T18:01:31.907661+00:00,1788631291.907661,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,2371,4795700,25,65536,34,1,3611,207292,98,-53,11,206246,1046,0,0,100,0,1,0,ok
2026-09-05T18:01:36.387517+00:00,1788631296.387517,10.42.0.71,sim-stable,esp32s3,zephyr,wifi,3583438556,2375,4797412,8,65536,34,1,4000,105664,98,-50,11,105126,538,0,0,100,0,1,0,ok
2026-09-05T18:01:41.931309+00:00,1788631301.931309,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,2376,4805723,15,65536,34,1,3611,207691,98,-54,12,206643,1048,0,0,100,0,1,0,ok
2026-09-05T18:01:45.984289+00:00,1788631305.984289,10.42.0.10,sim-montee_charge,esp32s3,zephyr,wifi,3256737300,2379,4815841,33,65536,34,1,3769,156018,98,-48,11,155240,778,0,0,100,0,1,0,ok
2026-09-05T18:01:48.413161+00:00,1788631308.413161,10.42.0.71,sim-stable,esp32s3,zephyr,wifi,3583438556,2381,4809439,5,65536,34,1,4000,106060,98,-50,13,105520,540,0,0,100,0,1,0,ok
2026-09-05T18:01:49.461896+00:00,1788631309.461896,10.42.0.92,sim-nominal,esp32s3,zephyr,wifi,72460753,2377,4822195,11,65536,30,1,3488,209527,98,-35,14,208467,1060,0,0,100,0,1,0,ok
2026-09-05T18:01:49.952605+00:00,1788631309.952605,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,2380,4813744,10,65536,34,1,3611,208089,98,-54,12,207039,1050,0,0,100,0,1,0,ok
2026-09-05T18:01:50.001771+00:00,1788631310.001771,10.42.0.10,sim-montee_charge,esp32s3,zephyr,wifi,3256737300,2381,4819862,38,65536,34,1,3769,156422,98,-48,15,155642,780,0,0,100,0,1,0,ok
2026-09-05T18:01:54.018787+00:00,1788631314.018787,10.42.0.10,sim-montee_charge,esp32s3,zephyr,wifi,3256737300,2383,4823879,34,65536,34,1,3768,156826,98,-48,11,156044,782,0,0,100,0,1,0,ok
2026-09-05T18:01:55.486958+00:00,1788631315.486958,10.42.0.92,sim-nominal,esp32s3,zephyr,wifi,72460753,2380,4828220,8,65536,30,1,3488,209924,98,-36,11,208862,1062,0,0,100,0,1,0,ok
2026-09-05T18:01:55.971639+00:00,1788631315.971639,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,2383,4819763,7,65536,34,1,3611,208487,98,-54,10,207435,1052,0,0,100,0,1,0,ok
2026-09-05T18:02:02.042705+00:00,1788631322.042705,10.42.0.10,sim-montee_charge,esp32s3,zephyr,wifi,3256737300,2387,4831903,31,65536,34,1,3768,157230,98,-48,13,156446,784,0,0,100,0,1,0,ok
2026-09-05T18:02:03.517432+00:00,1788631323.517432,10.42.0.92,sim-nominal,esp32s3,zephyr,wifi,72460753,2384,4836250,13,65536,30,1,3488,210321,98,-36,11,209257,1064,0,0,100,0,1,0,ok
2026-09-05T18:02:11.546695+00:00,1788631331.546695,10.42.0.92,sim-nominal,esp32s3,zephyr,wifi,72460753,2388,4844279,9,65536,30,1,3488,210718,98,-36,11,209652,1066,0,0,100,0,1,0,ok
2026-09-05T18:02:12.065404+00:00,1788631332.065404,10.42.0.10,sim-montee_charge,esp32s3,zephyr,wifi,3256737300,2392,4841926,28,65536,34,1,3768,157634,98,-48,11,156848,786,0,0,100,0,1,0,ok
2026-09-05T18:02:14.244670+00:00,1788631334.24467,10.42.0.187,sim-batterie_faible,esp32s3,zephyr,wifi,2074766961,601,4841158,7,65536,34,1,3336,15963,98,-50,11,15883,80,0,0,100,0,1,0,ok
2026-09-05T18:02:16.005195+00:00,1788631336.005195,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,2393,4839796,17,65536,34,1,3610,208885,98,-53,10,207831,1054,0,0,100,0,1,0,ok
2026-09-05T18:02:16.082788+00:00,1788631336.082788,10.42.0.10,sim-montee_charge,esp32s3,zephyr,wifi,3256737300,2394,4845942,31,65536,34,1,3768,158038,98,-48,11,157250,788,0,0,100,0,1,0,ok
2026-09-05T18:02:18.457661+00:00,1788631338.457661,10.42.0.71,sim-stable,esp32s3,zephyr,wifi,3583438556,2396,4839483,3,65536,34,1,3999,106456,98,-51,11,105914,542,0,0,100,0,1,0,ok
2026-09-05T18:02:21.580258+00:00,1788631341.580258,10.42.0.92,sim-nominal,esp32s3,zephyr,wifi,72460753,2393,4854313,6,65536,30,1,3488,211115,98,-36,12,210047,1068,0,0,100,0,1,0,ok
2026-09-05T18:02:22.024995+00:00,1788631342.024995,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,2396,4845815,13,65536,34,1,3610,209283,98,-53,10,208227,1056,0,0,100,0,1,0,ok
2026-09-05T18:02:25.602729+00:00,1788631345.602729,10.42.0.92,sim-nominal,esp32s3,zephyr,wifi,72460753,2395,4858334,10,65536,30,1,3487,211512,98,-36,11,210442,1070,0,0,100,0,1,0,ok
2026-09-05T18:02:26.041642+00:00,1788631346.041642,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,2398,4849832,9,65536,34,1,3610,209681,98,-53,11,208623,1058,0,0,100,0,1,0,ok
2026-09-05T18:02:29.623387+00:00,1788631349.623387,10.42.0.92,sim-nominal,esp32s3,zephyr,wifi,72460753,2397,4862356,7,65536,30,1,3487,211909,98,-36,12,210837,1072,0,0,100,0,1,0,ok
2026-09-05T18:02:42.497455+00:00,1788631362.497455,10.42.0.71,sim-stable,esp32s3,zephyr,wifi,3583438556,2408,4863521,8,65536,34,1,3999,106852,98,-51,11,106308,544,0,0,100,0,1,0,ok
2026-09-05T18:02:46.127831+00:00,1788631366.127831,10.42.0.10,sim-montee_charge,esp32s3,zephyr,wifi,3256737300,2409,4875987,28,65536,34,1,3767,158442,98,-50,11,157652,790,0,0,100,0,1,0,ok
2026-09-05T18:02:48.077095+00:00,1788631368.077095,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,2409,4871868,6,65536,34,1,3609,210079,98,-53,11,209019,1060,0,0,100,0,1,0,ok
2026-09-05T18:02:50.520737+00:00,1788631370.520737,10.42.0.71,sim-stable,esp32s3,zephyr,wifi,3583438556,2412,4871544,5,65536,34,1,3999,107248,98,-52,13,106702,546,0,0,100,0,1,0,ok
2026-09-05T18:02:52.535426+00:00,1788631372.535426,10.42.0.71,sim-stable,esp32s3,zephyr,wifi,3583438556,2413,4873560,10,65536,34,1,3999,107644,98,-51,13,107096,548,0,0,100,0,1,0,ok
2026-09-05T18:02:56.098502+00:00,1788631376.098502,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,2413,4879888,11,65536,34,1,3609,210477,98,-53,11,209415,1062,0,0,100,0,1,0,ok
2026-09-05T18:02:56.553324+00:00,1788631376.553324,10.42.0.71,sim-stable,esp32s3,zephyr,wifi,3583438556,2415,4877577,7,65536,34,1,3999,108040,98,-52,11,107490,550,0,0,100,0,1,0,ok
2026-09-05T18:02:59.696300+00:00,1788631379.6963,10.42.0.92,sim-nominal,esp32s3,zephyr,wifi,72460753,2412,4892428,5,65536,30,1,3487,212306,98,-31,11,211232,1074,0,0,100,0,1,0,ok
2026-09-05T18:03:02.118456+00:00,1788631382.118456,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,2416,4885907,8,65536,34,1,3609,210875,98,-52,11,209811,1064,0,0,100,0,1,0,ok
2026-09-05T18:03:04.133884+00:00,1788631384.133884,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,2417,4887924,13,65536,34,1,3609,211273,98,-53,13,210207,1066,0,0,100,0,1,0,ok
2026-09-05T18:03:05.721462+00:00,1788631385.721462,10.42.0.92,sim-nominal,esp32s3,zephyr,wifi,72460753,2415,4898454,8,65536,30,1,3487,212703,98,-31,12,211627,1076,0,0,100,0,1,0,ok
2026-09-05T18:03:08.166427+00:00,1788631388.166427,10.42.0.10,sim-montee_charge,esp32s3,zephyr,wifi,3256737300,2420,4898025,31,65536,34,1,3766,158846,98,-49,14,158054,792,0,0,100,0,1,0,ok
2026-09-05T18:03:12.159529+00:00,1788631392.159529,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,2421,4895945,10,65536,34,1,3609,211671,98,-53,11,210603,1068,0,0,100,0,1,0,ok
2026-09-05T18:03:15.754867+00:00,1788631395.754867,10.42.0.92,sim-nominal,esp32s3,zephyr,wifi,72460753,2420,4908487,5,65536,30,1,3487,213100,98,-31,11,212022,1078,0,0,100,0,1,0,ok
2026-09-05T18:03:16.588654+00:00,1788631396.588654,10.42.0.71,sim-stable,esp32s3,zephyr,wifi,3583438556,2425,4897610,4,65536,34,1,3998,108436,98,-51,11,107884,552,0,0,100,0,1,0,ok
2026-09-05T18:03:26.199387+00:00,1788631406.199387,10.42.0.10,sim-montee_charge,esp32s3,zephyr,wifi,3256737300,2429,4916056,35,65536,34,1,3765,159250,98,-50,11,158456,794,0,0,100,0,1,0,ok
2026-09-05T18:03:32.218495+00:00,1788631412.218495,10.42.0.10,sim-montee_charge,esp32s3,zephyr,wifi,3256737300,2432,4922076,32,65536,34,1,3765,159654,98,-49,12,158858,796,0,0,100,0,1,0,ok
2026-09-05T18:03:37.813164+00:00,1788631417.813164,10.42.0.92,sim-nominal,esp32s3,zephyr,wifi,72460753,2431,4930544,8,65536,30,1,3486,213497,98,-35,11,212417,1080,0,0,100,0,1,0,ok
2026-09-05T18:03:40.200981+00:00,1788631420.200981,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,2435,4923991,7,65536,34,1,3608,212069,98,-54,16,210999,1070,0,0,100,0,1,0,ok
2026-09-05T18:03:40.239681+00:00,1788631420.239681,10.42.0.10,sim-montee_charge,esp32s3,zephyr,wifi,3256737300,2436,4930097,29,65536,34,1,3765,160058,98,-48,10,159260,798,0,0,100,0,1,0,ok
2026-09-05T18:03:41.833619+00:00,1788631421.833619,10.42.0.92,sim-nominal,esp32s3,zephyr,wifi,72460753,2433,4934566,17,65536,30,1,3486,213894,98,-35,12,212812,1082,0,0,100,0,1,0,ok
2026-09-05T18:03:42.216874+00:00,1788631422.216874,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,2436,4926006,11,65536,34,1,3608,212467,98,-54,11,211395,1072,0,0,100,0,1,0,ok
2026-09-05T18:03:46.632615+00:00,1788631426.632615,10.42.0.71,sim-stable,esp32s3,zephyr,wifi,3583438556,2440,4927656,4,65536,34,1,3998,108832,98,-49,13,108278,554,0,0,100,0,1,0,ok
2026-09-05T18:03:48.239786+00:00,1788631428.239786,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,2439,4932026,8,65536,34,1,3608,212865,98,-54,12,211791,1074,0,0,100,0,1,0,ok
2026-09-05T18:03:50.255129+00:00,1788631430.255129,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,2440,4934044,11,65536,34,1,3608,213263,98,-54,14,212187,1076,0,0,100,0,1,0,ok
2026-09-05T18:03:51.867469+00:00,1788631431.867469,10.42.0.92,sim-nominal,esp32s3,zephyr,wifi,72460753,2438,4944599,10,65536,30,1,3486,214291,98,-34,11,213207,1084,0,0,100,0,1,0,ok
2026-09-05T18:03:56.274313+00:00,1788631436.274313,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,2443,4940063,8,65536,34,1,3608,213661,98,-51,12,212583,1078,0,0,100,0,1,0,ok
2026-09-05T18:03:59.895250+00:00,1788631439.89525,10.42.0.92,sim-nominal,esp32s3,zephyr,wifi,72460753,2442,4952627,19,65536,30,1,3486,214688,98,-32,11,213602,1086,0,0,100,0,1,0,ok
2026-09-05T18:04:06.296925+00:00,1788631446.296925,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,2448,4950086,5,65536,34,1,3608,214059,98,-59,11,212979,1080,0,0,100,0,1,0,ok
2026-09-05T18:04:10.285067+00:00,1788631450.285067,10.42.0.10,sim-montee_charge,esp32s3,zephyr,wifi,3256737300,2451,4960140,28,65536,34,1,3764,160462,98,-49,10,159662,800,0,0,100,0,1,0,ok
2026-09-05T18:04:15.938874+00:00,1788631455.938874,10.42.0.92,sim-nominal,esp32s3,zephyr,wifi,72460753,2450,4968671,12,65536,30,1,3485,215085,98,-36,11,213997,1088,0,0,100,0,1,0,ok
2026-09-05T18:04:16.677020+00:00,1788631456.67702,10.42.0.71,sim-stable,esp32s3,zephyr,wifi,3583438556,2455,4957700,3,65536,34,1,3997,109228,98,-53,10,108672,556,0,0,100,0,1,0,ok
2026-09-05T18:04:21.964001+00:00,1788631461.964001,10.42.0.92,sim-nominal,esp32s3,zephyr,wifi,72460753,2453,4974696,8,65536,30,1,3485,215482,98,-35,11,214392,1090,0,0,100,0,1,0,ok
2026-09-05T18:04:26.329895+00:00,1788631466.329895,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,2458,4970119,8,65536,34,1,3607,214457,98,-55,10,213375,1082,0,0,100,0,1,0,ok
2026-09-05T18:04:27.989126+00:00,1788631467.989126,10.42.0.92,sim-nominal,esp32s3,zephyr,wifi,72460753,2456,4980721,18,65536,30,1,3485,215879,98,-36,11,214787,1092,0,0,100,0,1,0,ok
2026-09-05T18:04:32.010426+00:00,1788631472.010426,10.42.0.92,sim-nominal,esp32s3,zephyr,wifi,72460753,2458,4984742,15,65536,30,1,3485,216276,98,-37,11,215182,1094,0,0,100,0,1,0,ok
2026-09-05T18:04:36.031288+00:00,1788631476.031288,10.42.0.92,sim-nominal,esp32s3,zephyr,wifi,72460753,2460,4988763,12,65536,30,1,3485,216673,98,-37,11,215577,1096,0,0,100,0,1,0,ok
2026-09-05T18:04:38.355892+00:00,1788631478.355892,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,2464,4982144,13,65536,34,1,3607,214855,98,-54,11,213771,1084,0,0,100,0,1,0,ok
2026-09-05T18:04:40.329677+00:00,1788631480.329677,10.42.0.10,sim-montee_charge,esp32s3,zephyr,wifi,3256737300,2466,4990186,28,65536,34,1,3763,160866,98,-49,13,160064,802,0,0,100,0,1,0,ok
2026-09-05T18:04:42.056134+00:00,1788631482.056134,10.42.0.92,sim-nominal,esp32s3,zephyr,wifi,72460753,2463,4994788,8,65536,30,1,3484,217070,98,-36,11,215972,1098,0,0,100,0,1,0,ok
2026-09-05T18:04:42.373555+00:00,1788631482.373555,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,2466,4986162,9,65536,34,1,3607,215253,98,-54,13,214167,1086,0,0,100,0,1,0,ok
2026-09-05T18:04:44.315508+00:00,1788631484.315508,10.42.0.187,sim-batterie_faible,esp32s3,zephyr,wifi,2074766961,616,4991227,18,65536,34,1,3335,16363,99,-45,12,16281,82,0,0,100,0,1,0,ok
2026-09-05T18:04:46.506662+00:00,1788631486.506662,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,2468,4990179,23,65536,34,1,3607,215651,98,-55,11,214563,1088,0,0,100,0,1,0,ok
2026-09-05T18:04:46.732983+00:00,1788631486.732983,10.42.0.71,sim-stable,esp32s3,zephyr,wifi,3583438556,2470,4987743,6,65536,34,1,3997,109624,99,-54,11,109066,558,0,0,100,0,1,0,ok
2026-09-05T18:04:50.536205+00:00,1788631490.536205,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,2470,4994311,15,65536,34,1,3607,216049,98,-54,127,214959,1090,0,0,100,0,1,0,ok
2026-09-05T18:04:54.132445+00:00,1788631494.132445,10.42.0.92,sim-nominal,esp32s3,zephyr,wifi,72460753,2469,5006825,12,65536,30,1,3484,217467,98,-31,11,216367,1100,0,0,100,0,1,0,ok
2026-09-05T18:04:58.580813+00:00,1788631498.580813,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,2474,5002352,10,65536,34,1,3606,216448,98,-53,30,215356,1092,0,0,100,0,1,0,ok
2026-09-05T18:05:00.242932+00:00,1788631500.242932,10.42.0.92,sim-nominal,esp32s3,zephyr,wifi,72460753,2472,5012901,9,65536,30,1,3484,217864,98,-32,62,216762,1102,0,0,100,0,1,0,ok
2026-09-05T18:05:08.343718+00:00,1788631508.343718,10.42.0.92,sim-nominal,esp32s3,zephyr,wifi,72460753,2476,5021003,13,65536,30,1,3484,218262,98,-32,84,217158,1104,0,0,100,0,1,0,ok
2026-09-05T18:05:08.631928+00:00,1788631508.631928,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,2479,5012402,13,65536,34,1,3606,216847,98,-55,39,215753,1094,0,0,100,0,1,0,ok
2026-09-05T18:05:08.815381+00:00,1788631508.815381,10.42.0.71,sim-stable,esp32s3,zephyr,wifi,3583438556,2481,5009802,3,65536,34,1,3997,110020,99,-53,34,109460,560,0,0,100,0,1,0,ok
2026-09-05T18:05:10.405504+00:00,1788631510.405504,10.42.0.10,sim-montee_charge,esp32s3,zephyr,wifi,3256737300,2481,5020229,28,65536,34,1,3762,161270,98,-48,11,160466,804,0,0,100,0,1,0,ok
2026-09-05T18:05:12.368371+00:00,1788631512.368371,10.42.0.92,sim-nominal,esp32s3,zephyr,wifi,72460753,2478,5025096,9,65536,30,1,3484,218660,98,-32,83,217554,1106,0,0,100,0,1,0,ok
2026-09-05T18:05:14.693492+00:00,1788631514.693492,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,2482,5018455,10,65536,34,1,3606,217246,98,-54,44,216150,1096,0,0,100,0,1,0,ok
2026-09-05T18:05:16.731546+00:00,1788631516.731546,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,2483,5020497,7,65536,34,1,3606,217645,98,-53,39,216547,1098,0,0,100,0,1,0,ok
2026-09-05T18:05:26.433466+00:00,1788631526.433466,10.42.0.92,sim-nominal,esp32s3,zephyr,wifi,72460753,2485,5039141,23,65536,30,1,3483,219058,98,-32,15,217950,1108,0,0,100,0,1,0,ok
2026-09-05T18:05:26.867970+00:00,1788631526.86797,10.42.0.71,sim-stable,esp32s3,zephyr,wifi,3583438556,2490,5027869,7,65536,34,1,3996,110417,99,-54,46,109855,562,0,0,100,0,1,0,ok
2026-09-05T18:05:32.509051+00:00,1788631532.509051,10.42.0.92,sim-nominal,esp32s3,zephyr,wifi,72460753,2488,5045199,15,65536,30,1,3483,219455,98,-32,46,218345,1110,0,0,100,0,1,0,ok
2026-09-05T18:05:34.829154+00:00,1788631534.829154,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,2492,5038564,4,65536,34,1,3606,218044,98,-53,46,216944,1100,0,0,100,0,1,0,ok
2026-09-05T18:05:38.565279+00:00,1788631538.565279,10.42.0.92,sim-nominal,esp32s3,zephyr,wifi,72460753,2491,5051277,26,65536,30,1,3483,219853,98,-32,64,218741,1112,0,0,100,0,1,0,ok
2026-09-05T18:05:38.932819+00:00,1788631538.932819,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,2494,5042634,8,65536,34,1,3606,218443,98,-53,64,217341,1102,0,0,100,0,1,0,ok
2026-09-05T18:05:40.459392+00:00,1788631540.459392,10.42.0.10,sim-montee_charge,esp32s3,zephyr,wifi,3256737300,2496,5050306,29,65536,34,1,3761,161674,98,-47,46,160868,806,0,0,100,0,1,0,ok
